time,battery_voltage,humidity,motion,temperature
2025-10-10 18:20:54.173274972+00:00,3.079,61.9,7091,26.09
2025-10-10 18:30:54.008019660+00:00,3.081,59.7,7091,26.03
2025-10-10 18:40:53.801192066+00:00,3.08,59.8,7091,25.95
2025-10-10 18:50:53.637323850+00:00,3.08,59.9,7091,25.88
2025-10-10 19:00:53.465289757+00:00,3.08,61.1,7091,25.81
2025-10-10 19:10:53.277852604+00:00,3.079,62.2,7091,25.79
2025-10-10 19:20:53.118988265+00:00,3.08,62.2,7091,25.78
2025-10-10 19:30:52.929979775+00:00,3.079,62.9,7091,25.76
2025-10-10 19:40:52.736920209+00:00,3.081,63.7,7091,25.74
2025-10-10 19:50:52.580485979+00:00,3.079,64.6,7091,25.74
2025-10-10 20:00:52.520676610+00:00,3.08,64.2,7091,25.63
2025-10-10 20:10:52.268807782+00:00,3.08,64.5,7091,25.58
2025-10-10 20:20:52.065822828+00:00,3.08,64.7,7091,25.45
2025-10-13 03:09:54.780277770+00:00,3.084,66.3,7190,25.65
2025-10-13 03:19:54.610686651+00:00,3.083,66.2,7190,25.67
2025-10-13 03:29:54.436634410+00:00,3.082,66.5,7190,25.65
2025-10-13 03:39:54.261514371+00:00,3.084,66.3,7190,25.67
2025-10-13 03:49:54.088344169+00:00,3.083,65.9,7190,25.68
2025-10-13 03:59:53.913110355+00:00,3.083,65.9,7190,25.67
2025-10-13 04:09:53.746436362+00:00,3.082,66.4,7190,25.67
2025-10-13 04:19:53.564211100+00:00,3.083,65.6,7190,25.67
2025-10-13 04:29:53.384321336+00:00,3.082,66.0,7190,25.61
2025-10-13 04:39:53.255851788+00:00,3.084,66.4,7190,25.57
2025-10-13 04:49:53.066023809+00:00,3.084,66.5,7190,25.58
2025-10-13 04:59:52.872579173+00:00,3.083,66.7,7190,25.57
2025-10-13 05:09:52.702653277+00:00,3.081,66.7,7190,25.6
2025-10-13 05:19:52.516438985+00:00,3.083,66.6,7190,25.57
2025-10-13 05:29:52.363062052+00:00,3.083,66.7,7190,25.6
2025-10-13 05:39:52.171508343+00:00,3.084,66.3,7190,25.58
2025-10-13 05:49:52.032778197+00:00,3.083,66.9,7190,25.44
2025-10-13 05:59:51.876079154+00:00,3.085,68.5,7190,25.38
2025-10-13 06:09:51.640091716+00:00,3.082,67.9,7190,25.3
2025-10-13 06:19:51.475564684+00:00,3.082,67.5,7190,25.3
2025-10-13 06:29:51.336301178+00:00,3.083,67.2,7190,25.29
2025-10-13 06:39:51.155036247+00:00,3.084,66.7,7190,25.34
2025-10-13 06:49:50.993760844+00:00,3.083,66.4,7190,25.37
2025-10-13 06:59:50.814881772+00:00,3.084,66.1,7190,25.41
2025-10-13 07:09:50.645280579+00:00,3.082,66.2,7190,25.44
2025-10-13 07:19:50.472266601+00:00,3.083,66.3,7190,25.48
2025-10-13 07:29:50.309539006+00:00,3.081,66.2,7190,25.56
2025-10-13 07:39:50.119249403+00:00,3.084,66.5,7190,25.63
2025-10-13 07:49:49.945847940+00:00,3.084,66.4,7190,25.75
2025-10-13 07:59:49.739581784+00:00,3.082,66.5,7190,25.85
2025-10-13 08:09:49.563174284+00:00,3.085,66.5,7190,25.95
2025-10-13 08:19:49.391586096+00:00,3.083,66.2,7190,26.06
2025-10-13 08:29:49.218167773+00:00,3.083,66.1,7190,26.16
2025-10-13 08:39:49.043380167+00:00,3.084,65.9,7190,26.24
2025-10-13 08:49:48.870124554+00:00,3.084,65.7,7190,26.3
2025-10-13 08:59:48.721773067+00:00,3.084,65.4,7190,26.4
2025-10-13 09:09:48.539104070+00:00,3.084,65.1,7190,26.46
2025-10-13 09:19:48.375539176+00:00,3.084,65.3,7190,26.49
2025-10-13 09:29:48.195983494+00:00,3.082,65.3,7190,26.53
2025-10-13 09:39:47.998481597+00:00,3.084,65.6,7190,26.6
2025-10-13 09:49:47.828400958+00:00,3.083,65.9,7190,26.62
2025-10-13 09:59:47.674383607+00:00,3.082,65.7,7190,26.65
2025-10-13 10:09:47.499757349+00:00,3.083,64.7,7190,26.67
2025-10-13 10:19:47.305650765+00:00,3.085,65.1,7190,26.7
2025-10-13 10:27:13.140226060+00:00,3.084,65.0,7191,26.7
2025-10-13 10:29:47.152212236+00:00,3.083,64.7,7194,27.25
2025-10-13 10:33:02.075636927+00:00,3.083,62.6,7195,27.92
2025-10-13 10:39:46.948953483+00:00,3.082,59.6,7217,28.9
2025-10-13 10:44:43.379074864+00:00,3.083,59.2,7218,28.93
2025-10-13 10:46:56.684122850+00:00,3.082,59.5,7219,28.94
2025-10-13 10:49:15.452378185+00:00,3.084,59.4,7225,28.94
2025-10-13 10:49:46.804678736+00:00,3.084,59.3,7251,28.96
2025-10-13 10:51:16.407775764+00:00,3.082,59.1,7262,28.94
2025-10-13 10:53:17.992035333+00:00,3.082,59.0,7277,28.93
2025-10-13 10:55:21.124955052+00:00,3.081,59.0,7287,28.9
2025-10-13 10:57:26.325892037+00:00,3.082,59.1,7320,28.87
2025-10-13 10:59:28.907825032+00:00,3.083,59.1,7341,28.82
2025-10-13 10:59:46.632157951+00:00,3.082,59.1,7345,28.86
2025-10-13 11:09:46.449849479+00:00,3.083,59.1,7357,28.67
2025-10-13 11:19:46.259540315+00:00,3.082,59.4,7357,28.56
2025-10-13 11:21:35.406728306+00:00,3.083,58.9,7358,28.54
2025-10-13 11:29:46.072033246+00:00,3.084,60.5,7371,27.91
2025-10-13 11:39:45.938841517+00:00,3.083,60.4,7371,27.44
2025-10-13 11:45:36.097739595+00:00,3.085,64.3,7372,27.32
2025-10-13 11:49:06.283873771+00:00,3.082,64.2,7380,27.3
2025-10-13 11:49:45.758060128+00:00,3.083,66.1,7388,27.32
2025-10-13 11:59:45.588291823+00:00,3.083,64.2,7388,27.3
2025-10-13 12:09:45.388293457+00:00,3.083,63.6,7388,27.17
2025-10-13 12:19:45.236786719+00:00,3.084,63.2,7388,27.1
2025-10-13 12:29:45.048872630+00:00,3.084,63.7,7388,27.09
2025-10-13 12:39:44.861581374+00:00,3.083,63.8,7388,27.08
2025-10-13 12:49:44.728145151+00:00,3.082,64.2,7388,27.06
2025-10-13 12:59:44.560984712+00:00,3.082,64.3,7388,27.06
2025-10-13 13:09:44.369087009+00:00,3.084,64.3,7388,27.06
2025-10-13 13:19:44.162815196+00:00,3.084,64.1,7388,27.08
2025-10-13 13:29:43.993768962+00:00,3.083,62.6,7388,27.12
2025-10-13 13:39:43.815539051+00:00,3.083,61.8,7388,27.12
2025-10-13 13:49:43.641931803+00:00,3.083,61.7,7388,27.19
2025-10-13 13:59:43.476234898+00:00,3.084,61.4,7388,27.17
2025-10-13 14:09:43.329433930+00:00,3.084,61.8,7388,27.22
2025-10-13 14:19:43.162614544+00:00,3.082,61.6,7388,27.21
2025-10-13 14:29:42.983455280+00:00,3.082,60.7,7388,27.13
2025-10-13 14:39:42.820518449+00:00,3.083,62.0,7388,27.06
2025-10-13 14:49:42.635674892+00:00,3.083,62.2,7388,27.05
2025-10-13 14:59:42.437767465+00:00,3.084,62.4,7388,27.01
2025-10-13 15:09:42.293974773+00:00,3.084,63.2,7388,26.94
2025-10-13 15:19:42.074281996+00:00,3.083,64.3,7388,26.92
2025-10-13 15:29:41.907923756+00:00,3.082,64.7,7388,26.92
2025-10-13 15:39:41.740558694+00:00,3.083,65.5,7388,26.91
2025-10-13 15:49:41.590918532+00:00,3.083,65.7,7388,26.89
2025-10-13 15:59:41.387097003+00:00,3.083,66.3,7388,26.94
2025-10-13 16:09:41.199483854+00:00,3.083,66.7,7388,26.92
2025-10-13 16:19:41.030364900+00:00,3.084,67.2,7388,26.92
2025-10-13 16:29:40.893937559+00:00,3.085,66.9,7388,26.94
2025-10-13 16:39:40.684084142+00:00,3.084,66.9,7388,26.94
2025-10-13 16:49:40.517712441+00:00,3.083,68.1,7388,26.94
2025-10-13 16:59:40.355303591+00:00,3.083,68.8,7388,26.92
2025-10-13 17:09:40.176342050+00:00,3.083,68.4,7388,26.94
2025-10-13 17:19:39.995981963+00:00,3.084,68.4,7388,26.94
2025-10-13 17:29:39.821896110+00:00,3.083,68.5,7388,26.91
2025-10-13 17:39:39.643663520+00:00,3.082,68.6,7388,26.95
2025-10-13 17:49:39.485806060+00:00,3.084,68.4,7388,26.91
2025-10-13 17:59:39.296515835+00:00,3.083,68.2,7388,26.91
2025-10-13 18:09:39.132619036+00:00,3.082,68.3,7388,26.89
2025-10-13 18:19:38.983721067+00:00,3.083,68.4,7388,26.86
2025-10-13 18:29:38.822516139+00:00,3.083,68.4,7388,26.86
2025-10-13 18:39:38.649965479+00:00,3.082,68.1,7388,26.79
2025-10-13 18:49:38.456777765+00:00,3.084,68.3,7388,26.77
2025-10-13 18:59:38.285506657+00:00,3.083,68.3,7388,26.74
2025-10-13 19:09:38.116601067+00:00,3.083,68.5,7388,26.73
2025-10-13 19:19:37.948564231+00:00,3.084,68.7,7388,26.68
2025-10-13 19:29:37.766254463+00:00,3.083,68.8,7388,26.64
2025-10-13 19:39:37.586390657+00:00,3.083,69.2,7388,26.61
2025-10-13 19:49:37.409870090+00:00,3.084,69.1,7388,26.58
2025-10-13 19:59:37.203244671+00:00,3.084,69.0,7388,26.51
2025-10-13 20:09:37.043813992+00:00,3.084,69.0,7388,26.54
2025-10-13 20:19:36.893906795+00:00,3.085,68.5,7388,26.57
2025-10-13 20:29:36.722903945+00:00,3.085,68.1,7388,26.62
2025-10-13 20:39:36.549442420+00:00,3.083,68.5,7388,26.62
2025-10-13 20:49:36.329999623+00:00,3.083,68.5,7388,26.64
2025-10-13 20:59:36.166321972+00:00,3.084,68.3,7388,26.62
2025-10-13 21:09:35.997478140+00:00,3.084,68.1,7388,26.65
2025-10-13 21:19:35.854491089+00:00,3.085,67.8,7388,26.64
2025-10-13 21:29:35.681971177+00:00,3.083,68.3,7388,26.58
2025-10-13 21:39:35.483549090+00:00,3.084,68.8,7388,26.6
2025-10-13 21:49:35.338290465+00:00,3.084,68.3,7388,26.55
2025-10-13 21:59:35.176993017+00:00,3.085,68.9,7388,26.53
2025-10-13 22:09:34.985505190+00:00,3.083,69.1,7388,26.54
2025-10-13 22:19:34.813177273+00:00,3.086,69.4,7388,26.53
2025-10-13 22:29:34.646684140+00:00,3.084,69.6,7388,26.51
2025-10-13 22:39:34.466024460+00:00,3.083,69.2,7388,26.49
2025-10-13 22:49:34.303098356+00:00,3.084,69.3,7388,26.47
2025-10-13 22:59:34.128287962+00:00,3.083,69.5,7388,26.46
2025-10-13 23:09:33.933121828+00:00,3.084,69.3,7388,26.47
2025-10-13 23:19:33.729349153+00:00,3.085,69.6,7388,26.41
2025-10-13 23:29:33.574120416+00:00,3.084,69.3,7388,26.4
2025-10-13 23:39:33.383921107+00:00,3.084,68.5,7388,26.36
2025-10-13 23:49:33.222628063+00:00,3.084,67.9,7388,26.34
2025-10-13 23:59:33.042528910+00:00,3.085,67.2,7388,26.3
2025-10-14 00:09:32.856789969+00:00,3.085,67.2,7388,26.27
2025-10-14 00:19:32.692480789+00:00,3.084,67.4,7388,26.26
2025-10-14 00:29:32.506041191+00:00,3.085,67.8,7388,26.24
2025-10-14 00:39:32.333968266+00:00,3.084,67.8,7388,26.23
2025-10-14 00:49:32.169015605+00:00,3.083,68.1,7388,26.24
2025-10-14 00:59:32.004440619+00:00,3.086,68.2,7388,26.22
2025-10-14 01:09:31.819359990+00:00,3.084,68.0,7388,26.2
2025-10-14 01:19:31.654150094+00:00,3.084,68.4,7388,26.2
2025-10-14 01:29:31.469907267+00:00,3.084,68.8,7388,26.19
2025-10-14 01:39:31.320136513+00:00,3.084,68.7,7388,26.19
2025-10-14 01:49:31.173941994+00:00,3.084,68.4,7388,26.16
2025-10-14 01:59:30.965429471+00:00,3.084,68.1,7388,26.15
2025-10-14 02:09:30.806853869+00:00,3.085,68.3,7388,26.15
2025-10-14 02:19:30.621476015+00:00,3.085,68.4,7388,26.13
2025-10-14 02:29:30.447136411+00:00,3.084,68.4,7388,26.12
2025-10-14 02:39:30.296655614+00:00,3.084,67.8,7388,26.09
2025-10-14 02:49:30.106158420+00:00,3.084,67.8,7388,26.09
2025-10-14 02:59:29.935929225+00:00,3.083,68.3,7388,26.09
2025-10-14 03:09:29.785745504+00:00,3.083,68.2,7388,26.06
2025-10-14 03:19:29.595169130+00:00,3.085,68.5,7388,26.02
2025-10-14 03:29:29.383591406+00:00,3.086,68.4,7388,26.02
2025-10-14 03:39:29.248183528+00:00,3.083,68.1,7388,26.03
2025-10-14 03:49:29.055677355+00:00,3.085,67.9,7388,26.02
2025-10-14 03:59:28.886531241+00:00,3.081,67.6,7388,25.99
2025-10-14 04:09:28.667783533+00:00,3.085,67.9,7388,25.99
2025-10-14 04:19:28.519546323+00:00,3.084,68.0,7388,25.98
2025-10-14 04:29:28.353278498+00:00,3.084,67.7,7388,25.98
2025-10-14 04:39:28.152826710+00:00,3.086,67.8,7388,25.92
2025-10-14 04:49:27.974828209+00:00,3.084,67.7,7388,25.95
2025-10-14 04:59:27.812836052+00:00,3.084,68.2,7388,25.95
2025-10-14 05:09:27.629028567+00:00,3.085,68.1,7388,25.91
2025-10-14 05:19:27.452034827+00:00,3.084,68.0,7388,25.88
2025-10-14 05:29:27.367125527+00:00,3.084,67.8,7388,25.86
2025-10-14 05:39:27.111404704+00:00,3.085,67.8,7388,25.84
2025-10-14 05:49:26.926772826+00:00,3.084,67.7,7388,25.78
2025-10-14 05:59:26.752986434+00:00,3.085,67.5,7388,25.74
2025-10-14 06:09:26.614460650+00:00,3.085,66.8,7388,25.71
2025-10-14 06:19:26.444547226+00:00,3.085,66.7,7388,25.65
2025-10-14 06:29:26.231096218+00:00,3.084,67.2,7388,25.65
2025-10-14 06:39:26.053498468+00:00,3.085,67.5,7388,25.6
2025-10-14 06:49:25.878466438+00:00,3.084,68.4,7388,25.52
2025-10-14 06:59:25.696587629+00:00,3.085,68.0,7388,25.41
2025-10-14 07:09:25.579479471+00:00,3.085,69.0,7388,25.41
2025-10-14 07:19:25.400136344+00:00,3.086,68.6,7388,25.44
2025-10-14 07:23:28.647050841+00:00,3.084,68.4,7389,25.47
2025-10-14 07:29:25.240408923+00:00,3.083,67.1,7391,25.95
2025-10-14 07:39:25.054984805+00:00,3.084,65.8,7391,26.33
2025-10-14 07:49:13.244475514+00:00,3.086,65.6,7392,26.47
2025-10-14 07:49:24.881667213+00:00,3.084,65.7,7392,26.5
2025-10-14 07:51:18.327951555+00:00,3.085,65.1,7410,26.64
2025-10-14 07:53:18.604329917+00:00,3.085,64.9,7423,26.67
2025-10-14 07:55:46.382509216+00:00,3.085,64.9,7430,26.67
2025-10-14 07:59:24.683892411+00:00,3.086,64.8,7433,26.67
2025-10-14 08:02:25.888422288+00:00,3.084,64.9,7434,26.68
2025-10-14 08:09:24.510039401+00:00,3.085,64.5,7436,26.78
2025-10-14 08:12:31.968186771+00:00,3.085,66.5,7437,26.88
2025-10-14 08:19:24.313466255+00:00,3.084,67.5,7440,26.15
2025-10-14 08:19:41.331082165+00:00,3.084,67.7,7441,26.11
2025-10-14 08:23:29.312182056+00:00,3.084,68.9,7442,25.61
2025-10-14 08:29:00.560734909+00:00,3.086,70.1,7444,25.21
2025-10-14 08:29:24.143937370+00:00,3.085,69.9,7445,25.17
2025-10-14 08:39:24.020984422+00:00,3.085,71.8,7445,24.78
2025-10-14 08:41:57.420769287+00:00,3.085,72.3,7446,24.75
2025-10-14 08:49:23.831325567+00:00,3.084,72.9,7447,24.64
2025-10-14 08:52:53.342260659+00:00,3.086,72.9,7448,24.58
2025-10-14 08:59:23.647470680+00:00,3.085,73.5,7449,24.53
2025-10-14 09:09:23.455668615+00:00,3.084,73.0,7449,24.45
2025-10-14 09:13:10.355895714+00:00,3.085,73.1,7450,24.44
2025-10-14 09:15:19.962508729+00:00,3.084,73.7,7457,24.42
2025-10-14 09:17:25.989223225+00:00,3.084,74.1,7467,24.44
2025-10-14 09:19:23.269140137+00:00,3.085,74.8,7477,24.41
2025-10-14 09:19:36.717006240+00:00,3.083,74.8,7479,24.42
2025-10-14 09:22:11.434811935+00:00,3.085,75.3,7485,24.42
2025-10-14 09:24:15.754169853+00:00,3.085,74.9,7487,24.41
2025-10-14 09:29:23.108922098+00:00,3.086,75.3,7490,24.44
2025-10-14 09:31:46.898564396+00:00,3.086,75.1,7491,24.42
2025-10-14 09:39:22.971396853+00:00,3.085,74.4,7492,24.44
2025-10-14 09:49:22.785812215+00:00,3.084,74.0,7492,24.47
2025-10-14 09:54:39.527933209+00:00,3.085,73.7,7493,24.5
2025-10-14 09:56:51.156483136+00:00,3.084,73.8,7496,24.48
2025-10-14 09:59:22.572024117+00:00,3.084,73.9,7497,24.51
2025-10-14 10:01:10.364470724+00:00,3.085,75.2,7498,24.51
2025-10-14 10:09:22.435664482+00:00,3.085,76.1,7499,24.54
2025-10-14 10:11:24.615952647+00:00,3.085,76.7,7500,24.58
2025-10-14 10:18:25.776374445+00:00,3.085,75.5,7502,24.61
2025-10-14 10:19:22.328179619+00:00,3.085,75.0,7502,24.62
2025-10-14 10:29:22.086544222+00:00,3.085,74.5,7502,24.66
2025-10-14 10:36:13.384387473+00:00,3.085,73.6,7503,24.72
2025-10-14 10:39:21.922908+00:00,3.085,73.6,7504,24.75
2025-10-14 10:49:21.755198908+00:00,3.084,73.9,7504,24.76
2025-10-14 10:59:21.529249519+00:00,3.084,74.2,7504,24.81
2025-10-14 11:01:02.205280810+00:00,3.085,73.9,7505,24.83
2025-10-14 11:04:27.937228079+00:00,3.086,73.9,7510,24.85
2025-10-14 11:09:21.360950034+00:00,3.084,74.0,7511,24.87
2025-10-14 11:09:54.196732327+00:00,3.083,74.0,7512,24.92
2025-10-14 11:19:21.222281454+00:00,3.084,74.1,7513,24.97
2025-10-14 11:19:44.400473541+00:00,3.086,74.1,7514,24.96
2025-10-14 11:24:05.699845464+00:00,3.086,72.9,7515,24.97
2025-10-14 11:28:24.422663331+00:00,3.086,72.8,7516,24.97
2025-10-14 11:29:21.053160015+00:00,3.085,72.7,7516,24.99
2025-10-14 11:39:20.874804535+00:00,3.084,73.0,7516,25.05
2025-10-14 11:45:49.872120261+00:00,3.084,73.7,7517,25.08
2025-10-14 11:49:20.695415354+00:00,3.085,73.9,7518,25.12
2025-10-14 11:53:16.078768120+00:00,3.084,73.8,7519,25.14
2025-10-14 11:59:20.531694678+00:00,3.083,73.6,7521,25.2
2025-10-14 12:06:05.156017062+00:00,3.084,73.2,7522,25.23
2025-10-14 12:09:20.363513787+00:00,3.085,73.4,7523,25.23
2025-10-14 12:10:07.399558849+00:00,3.083,73.5,7524,25.23
2025-10-14 12:14:06.337380279+00:00,3.083,73.6,7526,25.27
2025-10-14 12:19:20.148177278+00:00,3.085,72.9,7526,25.31
2025-10-14 12:28:34.666193215+00:00,3.084,73.4,7527,25.42
2025-10-14 12:29:19.961509193+00:00,3.086,73.2,7527,25.44
2025-10-14 12:34:21.252103489+00:00,3.085,72.9,7532,25.44
2025-10-14 12:39:19.826052655+00:00,3.085,73.2,7534,25.45
2025-10-14 12:46:06.868494972+00:00,3.084,72.6,7535,25.52
2025-10-14 12:48:10.864016841+00:00,3.084,72.6,7536,25.54
2025-10-14 12:49:19.615347677+00:00,3.084,72.4,7536,25.56
2025-10-14 12:59:19.445769033+00:00,3.084,71.6,7536,25.58
2025-10-14 13:09:19.327335041+00:00,3.085,68.1,7536,25.58
2025-10-14 13:10:06.193409831+00:00,3.083,68.1,7537,25.58
2025-10-14 13:19:19.135485766+00:00,3.085,67.0,7537,25.48
2025-10-14 13:29:18.956647920+00:00,3.084,66.7,7537,25.37
2025-10-14 13:39:18.778751817+00:00,3.084,66.4,7537,25.29
2025-10-14 13:40:32.588858143+00:00,3.084,66.5,7538,25.3
2025-10-14 13:45:54.636838289+00:00,3.084,66.6,7540,25.24
2025-10-14 13:48:03.721008099+00:00,3.085,66.4,7542,25.24
2025-10-14 13:49:18.611316973+00:00,3.085,66.3,7542,25.24
2025-10-14 13:59:18.412132309+00:00,3.085,66.6,7542,25.21
2025-10-14 14:01:23.052064182+00:00,3.084,66.8,7543,25.21
2025-10-14 14:09:18.215514965+00:00,3.085,66.9,7544,25.23
2025-10-14 14:19:18.071882583+00:00,3.084,67.2,7544,25.26
2025-10-14 14:29:17.879714810+00:00,3.084,66.4,7544,25.27
2025-10-14 14:39:17.700504090+00:00,3.085,66.6,7544,25.3
2025-10-14 14:48:01.754159841+00:00,3.083,66.9,7545,25.27
2025-10-14 14:49:17.562165874+00:00,3.085,66.9,7545,25.29
2025-10-14 14:59:17.388778228+00:00,3.085,67.3,7546,25.23
2025-10-14 15:08:50.752768177+00:00,3.084,67.5,7547,25.23
2025-10-14 15:09:17.175272368+00:00,3.084,67.5,7548,25.21
2025-10-14 15:13:01.851719178+00:00,3.083,67.5,7552,25.2
2025-10-14 15:19:17.001981766+00:00,3.084,67.7,7552,25.16
2025-10-14 15:29:16.823541565+00:00,3.083,68.6,7552,25.1
2025-10-14 15:39:16.659295589+00:00,3.084,69.2,7552,25.06
2025-10-14 15:49:07.798019387+00:00,3.085,69.9,7553,25.02
2025-10-14 15:49:16.472019333+00:00,3.084,69.9,7553,25.03
2025-10-14 15:59:16.308510558+00:00,3.085,70.6,7555,25.06
2025-10-14 16:09:16.163430941+00:00,3.084,70.8,7555,25.1
2025-10-14 16:19:15.986268651+00:00,3.084,70.6,7555,25.16
2025-10-14 16:29:15.772917626+00:00,3.084,69.9,7555,25.16
2025-10-14 16:39:15.598077799+00:00,3.084,68.9,7555,25.19
2025-10-14 16:49:15.466779012+00:00,3.083,68.4,7555,25.16
2025-10-14 16:59:15.298208286+00:00,3.085,68.6,7555,25.2
2025-10-14 17:09:15.123016328+00:00,3.084,68.6,7555,25.19
2025-10-14 17:19:14.996083139+00:00,3.084,68.9,7555,25.17
2025-10-14 17:29:14.776850012+00:00,3.084,69.1,7555,25.17
2025-10-14 17:39:14.598757164+00:00,3.084,69.4,7555,25.17
2025-10-14 17:44:46.988729287+00:00,3.085,69.5,7556,25.2
2025-10-14 17:48:06.216635974+00:00,3.084,69.2,7561,25.16
2025-10-14 17:49:14.419539562+00:00,3.084,69.1,7562,25.17
2025-10-14 17:51:27.707814626+00:00,3.084,69.1,7563,25.17
2025-10-14 17:53:38.137414745+00:00,3.085,68.9,7572,25.16
2025-10-14 17:56:10.287918450+00:00,3.084,68.6,7579,25.16
2025-10-14 17:58:22.814505538+00:00,3.083,68.7,7582,25.14
2025-10-14 17:59:14.258356106+00:00,3.084,68.4,7583,25.17
2025-10-14 18:00:23.514956945+00:00,3.083,68.5,7587,25.14
2025-10-14 18:02:24.298973530+00:00,3.083,68.7,7598,25.14
2025-10-14 18:09:14.064175644+00:00,3.084,69.0,7598,25.1
2025-10-14 18:11:06.073793699+00:00,3.083,69.1,7599,25.12
2025-10-14 18:13:17.082819830+00:00,3.084,68.9,7603,25.09
2025-10-14 18:15:47.779683442+00:00,3.084,69.0,7605,25.1
2025-10-14 18:19:13.896987642+00:00,3.082,69.3,7606,25.09
2025-10-14 18:24:12.998253696+00:00,3.083,69.3,7607,25.12
2025-10-14 18:26:16.577784435+00:00,3.083,69.1,7615,25.1
2025-10-14 18:28:35.769486491+00:00,3.083,69.2,7618,25.08
2025-10-14 18:29:13.676319890+00:00,3.084,69.2,7619,25.09
2025-10-14 18:39:13.508342558+00:00,3.085,69.6,7619,25.05
2025-10-14 18:41:23.908344784+00:00,3.083,69.8,7620,25.05
2025-10-14 18:48:35.969512806+00:00,3.083,70.1,7622,25.05
2025-10-14 18:49:13.381530335+00:00,3.084,70.2,7623,25.08
2025-10-14 18:50:50.083199723+00:00,3.084,70.3,7626,25.09
2025-10-14 18:53:04.838429294+00:00,3.084,70.2,7632,25.06
2025-10-14 18:56:00.017097687+00:00,3.083,70.8,7634,25.08
2025-10-14 18:59:13.204763273+00:00,3.084,70.6,7635,25.08
2025-10-14 19:04:35.726886843+00:00,3.082,72.1,7636,25.13
2025-10-14 19:07:07.959035676+00:00,3.085,73.0,7641,25.14
2025-10-14 19:13:53.284895999+00:00,3.085,72.9,7642,25.2
2025-10-14 19:19:12.864122167+00:00,3.082,74.6,7650,25.23
2025-10-14 19:20:42.602502408+00:00,3.083,73.7,7651,25.24
2025-10-14 19:29:12.671573385+00:00,3.084,72.6,7653,25.21
2025-10-14 19:33:36.216975820+00:00,3.085,71.0,7654,25.19
2025-10-14 19:36:45.983504295+00:00,3.083,70.9,7656,25.19
2025-10-14 19:39:12.495757903+00:00,3.083,70.3,7659,25.16
2025-10-14 19:39:32.071279858+00:00,3.085,70.2,7660,25.16
2025-10-14 19:43:25.398788729+00:00,3.083,69.9,7662,25.12
2025-10-14 19:46:15.454665079+00:00,3.083,69.6,7664,25.1
2025-10-14 19:48:17.080389738+00:00,3.083,69.5,7669,25.08
2025-10-14 19:49:12.331676933+00:00,3.085,68.9,7670,25.06
2025-10-14 19:51:15.701168882+00:00,3.086,69.1,7671,25.05
2025-10-14 19:54:29.257760152+00:00,3.082,69.4,7675,25.03
2025-10-14 19:57:38.112881403+00:00,3.085,69.3,7681,25.02
2025-10-14 19:59:12.156714022+00:00,3.084,69.4,7686,25.02
2025-10-14 20:02:28.023239972+00:00,3.084,69.4,7690,25.02
2025-10-14 20:09:11.935135416+00:00,3.083,69.0,7691,25.03
2025-10-14 20:11:07.133014501+00:00,3.083,69.3,7692,25.0
2025-10-14 20:14:07.799264954+00:00,3.083,69.9,7695,25.0
2025-10-14 20:19:11.770918780+00:00,3.084,69.4,7696,25.0
2025-10-14 20:29:11.598972685+00:00,3.084,69.5,7696,24.99
2025-10-14 20:39:11.413881190+00:00,3.084,69.9,7696,25.03
2025-10-14 20:49:11.261137958+00:00,3.084,70.0,7696,25.03
2025-10-14 20:50:21.885562039+00:00,3.083,69.8,7697,25.02
2025-10-14 20:57:49.942035859+00:00,3.083,69.7,7701,25.0
2025-10-14 20:59:11.079709945+00:00,3.084,69.4,7710,25.0
2025-10-14 21:09:10.900206087+00:00,3.084,70.2,7710,25.0
